2	16:20	26.987
2	16:25	29.648
2	16:30	27.242
2	16:35	28.576
2	16:40	29.405
2	16:45	28.697
2	16:50	28.986
2	16:55	28.646
2	17:00	28.889
2	17:05	29.109
2	17:10	29.06
2	17:15	27.583
2	17:20	28.072
2	17:25	28.418
2	17:30	26.77
2	17:35	27.295
2	17:40	29.144
2	17:45	29.687
2	17:50	29.638
2	17:55	29.511
2	18:00	28.539
2	18:05	28.747
2	18:10	27.084
2	18:15	26.821
2	18:20	27.904
2	18:25	26.239
2	18:30	26.275
2	18:35	27.09
2	18:40	29.767
2	18:45	28.568
2	18:50	28.826
2	18:55	27.636
2	19:00	26.742
2	19:05	27.678
2	19:10	25.028
2	19:15	26.193
2	19:20	25.986
2	19:25	28.471
2	19:30	26.832
2	19:35	26.305
2	19:40	28.267
2	19:45	26.832
2	19:50	28.59
2	19:55	28.192
2	20:00	27.567
2	20:05	28.432
2	20:10	27.754
2	20:15	27.538
2	20:20	29.517
2	20:25	28.712
2	20:30	29.714
2	20:35	29.688
2	20:40	27.851
2	20:45	28.224
2	20:50	28.807
2	20:55	29.229
2	21:00	30.945
2	21:05	28.555
2	21:10	29.188
2	21:15	29.577
2	21:20	28.155
2	21:25	29.902
2	21:30	28.426
2	21:35	28.838
2	21:40	28.862
2	21:45	30.06
2	21:50	26.922
2	21:55	26.773
2	22:00	27.89
2	22:05	29.199
2	22:10	29.682
2	22:15	30.368
2	22:20	30.171
2	22:25	29.884
2	22:30	30.149
2	22:35	29.753
2	22:40	27.342
2	22:45	28.665
2	22:50	30.726
2	22:55	31.042
2	23:00	30.008
2	23:05	30.034
2	23:10	29.301
2	23:15	29.313
2	23:20	30.919
2	23:25	29.921
2	23:30	30.41
2	23:35	30.236
2	23:40	30.906
2	23:45	30.651
2	23:50	28.852
2	23:55	31.727
2	00:00	29.188
2	00:05	29.122
2	00:10	29.896
2	00:15	31.354
2	00:20	32.059
2	00:25	31.518
2	00:30	31.807
2	00:35	30.212
2	00:40	32.205
2	00:45	31.308
2	00:50	30.84
2	00:55	30.812
2	01:00	30.785
2	01:05	30.454
2	01:10	32.818
2	01:15	32.289
2	01:20	32.078
2	01:25	31.513
2	01:30	33.209
2	01:35	32.416
2	01:40	31.248
2	01:45	31.006
2	01:50	30.197
2	01:55	32.773
2	02:00	33.336
2	02:05	32.941
2	02:10	32.488
2	02:15	32.445
2	02:20	33.127
2	02:25	31.174
2	02:30	32.592
2	02:35	31.926
2	02:40	32.982
2	02:45	32.26
2	02:50	31.499
2	02:55	31.387
2	03:00	31.194
2	03:05	31.255
2	03:10	28.41
2	03:15	29.74
2	03:20	32.631
2	03:25	31.83
2	03:30	32.795
2	03:35	32.742
2	03:40	32.943
2	03:45	32.178
2	03:50	32.816
2	03:55	32.523
2	04:00	33.248
2	04:05	32.6
2	04:10	30.981
2	04:15	31.012
2	04:20	32.232
2	04:25	32.17
2	04:30	30.473
2	04:35	31.856
2	04:40	31.545
2	04:45	32.414
2	04:50	32.34
2	04:55	31.327
2	05:00	30.299
2	05:05	31.032
2	05:10	31.297
2	05:15	31.423
2	05:20	29.986
2	05:25	30.94
2	05:30	30.459
2	05:35	27.373
2	05:40	27.768
2	05:45	28.976
2	05:50	29.758
2	05:55	26.361
2	06:00	28.192
2	06:05	27.171
2	06:10	27.92
2	06:15	26.882
2	06:20	26.173
2	06:25	27.365
2	06:30	26.506
2	06:35	27.436
2	06:40	26.549
2	06:45	25.03
2	06:50	24.455
2	06:55	26.073
2	07:00	29.484
2	07:05	27.854
2	07:10	29.385
2	07:15	29.805
2	07:20	27.525
2	07:25	24.909
2	07:30	29.009
2	07:35	26.887
2	07:40	27.429
2	07:45	27.885
2	07:50	27.375
2	07:55	28.978
2	08:00	28.351
2	08:05	28.186
2	08:10	27.401
2	08:15	27.984
2	08:20	27.322
2	08:25	28.469
2	08:30	26.955
2	08:35	27.182
2	08:40	27.539
2	08:45	28.368
2	08:50	28.422
2	08:55	26.194
2	09:00	25.939
2	09:05	27.623
2	09:10	27.589
2	09:15	27.814
2	09:20	26.728
2	09:25	29.181
2	09:30	28.434
2	09:35	28.082
2	09:40	28.971
2	09:45	27.512
2	09:50	26.186
2	09:55	27.462
2	10:00	27.851
2	10:05	26.643
2	10:10	26.784
2	10:15	26.501
2	10:20	26.984
2	10:25	27.798
2	10:30	27.329
2	10:35	26.115
2	10:40	26.199
2	10:45	27.284
2	10:50	25.665
2	10:55	28.082
2	11:00	29.89
2	11:05	28.019
2	11:10	26.822
2	11:15	25.455
2	11:20	26.428
2	11:25	28.061
2	11:30	24.796
2	11:35	28.51
2	11:40	27.184
2	11:45	26.774
2	11:50	29.211
2	11:55	28.423
2	12:00	28.631
2	12:05	27.017
2	12:10	26.049
2	12:15	26.804
2	12:20	29.091
2	12:25	27.449
2	12:30	26.864
2	12:35	26.698
2	12:40	27.998
2	12:45	26.106
2	12:50	27.988
2	12:55	26.709
2	13:00	26.861
2	13:05	25.918
2	13:10	28.032
2	13:15	27.83
2	13:20	28.497
2	13:25	26.989
2	13:30	29.386
2	13:35	29.228
2	13:40	27.882
2	13:45	26.979
2	13:50	28.045
2	13:55	27.005
2	14:00	28.636
2	14:05	29.632
2	14:10	26.906
2	14:15	29.606
2	14:20	27.146
2	14:25	27.019
2	14:30	28.91
2	14:35	29.139
2	14:40	27.299
2	14:45	27.216
2	14:50	26.055
2	14:55	29.173
2	15:00	27.911
2	15:05	26.317
2	15:10	26.221
2	15:15	25.855
2	15:20	26.964
2	15:25	26.579
2	15:30	29.18
2	15:35	29.151
2	15:40	28.51
2	15:45	30.695
2	15:50	29.776
2	15:55	27.718
2	16:00	26.674
2	16:05	26.937
2	16:10	26.986
2	16:15	27.26
2	16:20	28.681
2	16:25	29.717
2	16:30	29.161
2	16:35	26.324
2	16:40	27.725
2	16:45	28.662
2	16:50	28.466
2	16:55	26.708
2	17:00	26.304
2	17:05	27.475
2	17:10	28.463
2	17:15	26.38
2	17:20	27.468
2	17:25	27.263
2	17:30	24.918
2	17:35	27.076
2	17:40	26.701
2	17:45	29.724
2	17:50	26.524
2	17:55	27.454
2	18:00	26.826
2	18:05	27.602
2	18:10	27.558
2	18:15	25.539
2	18:20	25.272
2	18:25	24.441
2	18:30	27.455
2	18:35	29.19
2	18:40	25.719
2	18:45	27.782
2	18:50	30.018
2	18:55	27.641
2	19:00	27.202
2	19:05	25.828
2	19:10	25.333
2	19:15	24.584
2	19:20	25.285
2	19:25	28.147
2	19:30	25.303
2	19:35	24.6
2	19:40	26.776
2	19:45	27.958
2	19:50	28.526
2	19:55	29.671
2	20:00	29.58
2	20:05	27.76
2	20:10	27.844
2	20:15	28.216
2	20:20	27.359
2	20:25	27.292
2	20:30	28.35
2	20:35	29.485
2	20:40	26.99
2	20:45	29.271
2	20:50	27.841
2	20:55	28.673
2	21:00	28.76
2	21:05	30.081
2	21:10	30.426
2	21:15	30.107
2	21:20	26.28
2	21:25	27.062
2	21:30	29.527
2	21:35	30.378
2	21:40	28.293
2	21:45	29.203
2	21:50	28.833
2	21:55	29.926
2	22:00	30.485
2	22:05	28.637
2	22:10	28.828
2	22:15	29.23
2	22:20	28.97
2	22:25	27.535
2	22:30	28.537
2	22:35	31.053
2	22:40	29.882
2	22:45	28.132
2	22:50	28.996
2	22:55	29.021
2	23:00	27.504
2	23:05	29.863
2	23:10	30.197
2	23:15	30.228
2	23:20	29.952
2	23:25	28.82
2	23:30	29.296
2	23:35	28.14
2	23:40	29.929
2	23:45	30.901
2	23:50	30.146
2	23:55	30.467
2	00:00	32.623
2	00:05	30.378
2	00:10	31.81
2	00:15	30.052
2	00:20	31.828
2	00:25	30.336
2	00:30	32.438
2	00:35	29.086
2	00:40	31.225
2	00:45	30.235
2	00:50	32.082
2	00:55	32.035
2	01:00	31.629
2	01:05	32.426
2	01:10	32.125
2	01:15	30.635
2	01:20	31.891
2	01:25	31.946
2	01:30	32.486
2	01:35	31.989
2	01:40	31.471
2	01:45	31.531
2	01:50	32.41
2	01:55	31.71
2	02:00	31.426
2	02:05	32.662
2	02:10	31.994
2	02:15	32.803
2	02:20	32.758
2	02:25	32.18
2	02:30	31.894
2	02:35	32.307
2	02:40	32.811
2	02:45	31.118
2	02:50	31.876
2	02:55	32.293
2	03:00	33.043
2	03:05	32.375
2	03:10	31.73
2	03:15	30.646
2	03:20	31.34
2	03:25	31.605
2	03:30	31.129
2	03:35	31.926
2	03:40	33.16
2	03:45	32.227
2	03:50	31.064
2	03:55	32.201
2	04:00	31.256
2	04:05	33.01
2	04:10	31.113
2	04:15	30.129
2	04:20	30.401
2	04:25	32.35
2	04:30	31.525
2	04:35	31.489
2	04:40	31.563
2	04:45	31.565
2	04:50	31.289
2	04:55	31.913
2	05:00	32.84
2	05:05	31.56
2	05:10	31.907
2	05:15	31.259
2	05:20	31.271
2	05:25	30.807
2	05:30	30.809
2	05:35	30.053
2	05:40	29.139
2	05:45	28.91
2	05:50	29.798
2	05:55	30.562
2	06:00	30.142
2	06:05	31.084
2	06:10	28.521
2	06:15	27.745
2	06:20	29.15
2	06:25	28.022
2	06:30	27.653
2	06:35	25.17
2	06:40	25.966
2	06:45	26.759
2	06:50	26.341
2	06:55	27.177
2	07:00	28.828
2	07:05	28.658
2	07:10	28.615
2	07:15	27.644
2	07:20	27.916
2	07:25	26.13
2	07:30	27.32
2	07:35	28.054
2	07:40	26.173
2	07:45	25.882
2	07:50	25.694
2	07:55	25.341
2	08:00	29.268
2	08:05	29.165
2	08:10	27.743
2	08:15	27.079
2	08:20	25.63
2	08:25	24.105
2	08:30	27.236
2	08:35	26.572
2	08:40	24.151
2	08:45	26.594
2	08:50	26.835
2	08:55	26.556
2	09:00	27.396
2	09:05	24.041
2	09:10	25.085
2	09:15	26.073
2	09:20	28.553
2	09:25	25.577
2	09:30	26.608
2	09:35	26.979
2	09:40	27.23
2	09:45	25.626
2	09:50	25.615
2	09:55	25.897
2	10:00	24.988
2	10:05	26.255
2	10:10	27.221
2	10:15	25.144
2	10:20	29.509
2	10:25	27.673
2	10:30	27.73
2	10:35	27.471
2	10:40	25.018
2	10:45	25.391
2	10:50	24.312
2	10:55	28.026
2	11:00	26.297
2	11:05	26.824
2	11:10	28.054
2	11:15	28.13
2	11:20	28.975
2	11:25	27.379
2	11:30	28.471
2	11:35	25.371
2	11:40	26.895
2	11:45	28.507
2	11:50	28.481
2	11:55	27.421
2	12:00	27.774
2	12:05	27.836
2	12:10	26.05
2	12:15	27.962
2	12:20	26.872
2	12:25	26.596
2	12:30	26.846
2	12:35	25.253
2	12:40	26.139
2	12:45	25.285
2	12:50	24.957
2	12:55	25.032
2	13:00	26.156
2	13:05	26.559
2	13:10	26.479
2	13:15	27.376
2	13:20	27.505
2	13:25	29.516
2	13:30	29.215
2	13:35	26.776
2	13:40	26.459
2	13:45	24.479
2	13:50	26.958
2	13:55	27.622
2	14:00	28.859
2	14:05	28.784
2	14:10	29.022
2	14:15	27.651
2	14:20	28.027
2	14:25	27.362
2	14:30	28.15
2	14:35	27.543
2	14:40	27.362
2	14:45	27.67
2	14:50	27.841
2	14:55	25.358
2	15:00	28.054
2	15:05	27.489
2	15:10	28.429
2	15:15	28.438
2	15:20	28.14
2	15:25	26.692
2	15:30	27.555
2	15:35	30.005
2	15:40	28.358
2	15:45	28.746
2	15:50	28.227
2	15:55	28.216
2	16:00	25.59
2	16:05	27.029
2	16:10	26.932
2	16:15	28.358
2	16:20	28.634
2	16:25	27.345
2	16:30	27.577
2	16:35	28.271
2	16:40	28.85
2	16:45	29.046
2	16:50	26.897
2	16:55	26.686
2	17:00	26.412
2	17:05	28.371
2	17:10	28.125
2	17:15	25.829
2	17:20	28.773
2	17:25	25.674
2	17:30	27.648
2	17:35	29.08
2	17:40	26.243
2	17:45	27.221
2	17:50	27.323
2	17:55	26.149
2	18:00	27.068
2	18:05	27.47
2	18:10	27.197
2	18:15	28.062
2	18:20	24.786
2	18:25	25.511
2	18:30	25.288
2	18:35	28.389
2	18:40	29.035
2	18:45	26.89
2	18:50	26.141
2	18:55	26.125
2	19:00	25.832
2	19:05	29.067
2	19:10	26.336
2	19:15	26.343
2	19:20	26.107
2	19:25	26.199
2	19:30	27.463
2	19:35	25.912
2	19:40	28.558
2	19:45	28.408
2	19:50	25.812
2	19:55	27.239
2	20:00	27.701
2	20:05	27.444
2	20:10	26.858
2	20:15	26.902
2	20:20	28.452
2	20:25	25.731
2	20:30	25.529
2	20:35	25.523
2	20:40	26.372
2	20:45	27.045
2	20:50	28.163
2	20:55	28.66
2	21:00	25.811
2	21:05	26.666
2	21:10	29.24
2	21:15	30.31
2	21:20	26.905
2	21:25	27.628
2	21:30	30.698
2	21:35	30.052
2	21:40	27.715
2	21:45	26.635
2	21:50	29.663
2	21:55	28.484
2	22:00	27.824
2	22:05	29.299
2	22:10	28.85
2	22:15	28.379
2	22:20	29.355
2	22:25	30.056
2	22:30	31.713
2	22:35	30.933
2	22:40	30.938
2	22:45	29.877
2	22:50	28.229
2	22:55	29.524
2	23:00	30.759
2	23:05	26.624
2	23:10	29.264
2	23:15	30.281
2	23:20	28.933
2	23:25	31.017
2	23:30	30.191
2	23:35	30.756
2	23:40	29.983
2	23:45	28.749
2	23:50	28.494
2	23:55	29.747
2	00:00	30.771
2	00:05	31.331
2	00:10	30.541
2	00:15	31.952
2	00:20	31.419
2	00:25	30.992
2	00:30	30.864
2	00:35	31.582
2	00:40	32.248
2	00:45	31.261
2	00:50	32.762
2	00:55	30.49
2	01:00	31.209
2	01:05	31.901
2	01:10	32.902
2	01:15	31.541
2	01:20	31.826
2	01:25	32.127
2	01:30	31.671
2	01:35	32.377
2	01:40	31.203
2	01:45	31.312
2	01:50	30.551
2	01:55	32.623
2	02:00	33.244
2	02:05	32.42
2	02:10	31.077
2	02:15	31.155
2	02:20	32.844
2	02:25	31.629
2	02:30	30.686
2	02:35	31.36
2	02:40	32.961
2	02:45	31.59
2	02:50	32.713
2	02:55	31.997
2	03:00	30.951
2	03:05	30.436
2	03:10	32.826
2	03:15	31.873
2	03:20	32.57
2	03:25	31.989
2	03:30	31.963
2	03:35	32.617
2	03:40	33.057
2	03:45	31.597
2	03:50	31.576
2	03:55	32.941
2	04:00	33.307
2	04:05	32.107
2	04:10	31.24
2	04:15	32.26
2	04:20	32.494
2	04:25	32.664
2	04:30	31.245
2	04:35	31.618
2	04:40	32.209
2	04:45	32.982
2	04:50	32.256
2	04:55	32.631
2	05:00	32.727
2	05:05	31.72
2	05:10	29.577
2	05:15	30.562
2	05:20	31.578
2	05:25	32.693
2	05:30	31.273
2	05:35	31.413
2	05:40	30.522
2	05:45	31.202
2	05:50	32.008
2	05:55	31.435
2	06:00	31.636
2	06:05	30.992
2	06:10	30.89
2	06:15	30.767
2	06:20	29.12
2	06:25	27.99
2	06:30	29.535
2	06:35	29.479
2	06:40	28.281
2	06:45	26.495
2	06:50	25.671
2	06:55	26.386
2	07:00	28.438
2	07:05	27.654
2	07:10	27.283
2	07:15	27.547
2	07:20	26.559
2	07:25	25.482
2	07:30	28.017
2	07:35	26.803
2	07:40	25.301
2	07:45	25.823
2	07:50	26.653
2	07:55	26.114
2	08:00	26.627
2	08:05	27.176
2	08:10	24.219
2	08:15	23.645
2	08:20	25.562
2	08:25	26.142
2	08:30	28.878
2	08:35	27.092
2	08:40	25.153
2	08:45	26.167
2	08:50	26.876
2	08:55	25.489
2	09:00	26.162
2	09:05	23.615
2	09:10	28.179
2	09:15	25.497
2	09:20	28.056
2	09:25	26.283
2	09:30	27.012
2	09:35	24.269
2	09:40	24.296
2	09:45	24.384
2	09:50	26.042
2	09:55	23.649
2	10:00	26.632
2	10:05	24.147
2	10:10	26.977
2	10:15	28.521
2	10:20	25.863
2	10:25	26.163
2	10:30	25.955
2	10:35	29.191
2	10:40	28.04
2	10:45	26.49
2	10:50	27.044
2	10:55	28.177
2	11:00	27.451
2	11:05	28.085
2	11:10	27.741
2	11:15	28.429
2	11:20	28.243
2	11:25	26.756
2	11:30	28.786
2	11:35	28.791
2	11:40	28.464
2	11:45	28.305
2	11:50	27.855
2	11:55	27.297
2	12:00	27.215
2	12:05	26.375
2	12:10	27.297
2	12:15	29.036
2	12:20	27.617
2	12:25	27.25
2	12:30	28.09
2	12:35	29.039
2	12:40	28.258
2	12:45	28.318
2	12:50	28.035
2	12:55	28.147
2	13:00	28.968
2	13:05	27.855
2	13:10	27.6
2	13:15	28.476
2	13:20	29.543
2	13:25	28.525
2	13:30	29.611
2	13:35	28.054
2	13:40	28.98
2	13:45	27.998
2	13:50	26.608
2	13:55	29.075
2	14:00	28.318
2	14:05	28.472
2	14:10	27.604
2	14:15	26.411
2	14:20	27.3
2	14:25	27.079
2	14:30	29.136
2	14:35	28.693
2	14:40	28.797
2	14:45	29.588
2	14:50	28.438
2	14:55	29.698
2	15:00	29.173
2	15:05	29.209
2	15:10	27.407
2	15:15	29.005
2	15:20	28.104
2	15:25	26.152
2	15:30	27.786
2	15:35	27.904
2	15:40	26.95
2	15:45	28.135
2	15:50	27.985
2	15:55	28.298
2	16:00	29.405
2	16:05	27.155
2	16:10	26.03
2	16:15	27.052
2	16:20	27.597
2	16:25	26.249
2	16:30	26.842
2	16:35	25.604
2	16:40	26.482
2	16:45	25.986
2	16:50	25.447
2	16:55	24.651
2	17:00	25.86
2	17:05	24.637
2	17:10	25.349
2	17:15	26.956
2	17:20	24.553
2	17:25	26.834
2	17:30	27.065
2	17:35	24.629
2	17:40	23.749
2	17:45	24.587
2	17:50	26.089
2	17:55	24.208
2	18:00	24.589
2	18:05	23.684
2	18:10	25.133
2	18:15	25.658
2	18:20	26.018
2	18:25	25.798
2	18:30	23.337
2	18:35	24.854
2	18:40	29.172
2	18:45	26.595
2	18:50	27.51
2	18:55	29.259
2	19:00	28.029
2	19:05	28.773
2	19:10	27.83
2	19:15	28.34
2	19:20	28.749
2	19:25	27.344
2	19:30	28.567
2	19:35	28.914
2	19:40	27.105
2	19:45	28.222
2	19:50	29.364
2	19:55	30.103
2	20:00	29.74
2	20:05	27.336
2	20:10	25.989
2	20:15	26.598
2	20:20	27.938
2	20:25	29.01
2	20:30	28.581
2	20:35	29.115
2	20:40	26.835
2	20:45	27.866
2	20:50	28.934
2	20:55	29.306
2	21:00	30.292
2	21:05	29.778
2	21:10	28.056
2	21:15	29.574
2	21:20	29.047
2	21:25	28.731
2	21:30	28.749
2	21:35	29.282
2	21:40	30.026
2	21:45	29.39
2	21:50	29.049
2	21:55	30.139
2	22:00	29.142
2	22:05	30.93
2	22:10	28.318
2	22:15	28.61
2	22:20	29.443
2	22:25	30.412
2	22:30	30.654
2	22:35	30.323
2	22:40	30.311
2	22:45	30.283
2	22:50	30.673
2	22:55	30.044
2	23:00	28.901
2	23:05	29.689
2	23:10	30.891
2	23:15	30.002
2	23:20	28.158
2	23:25	29.086
2	23:30	30.79
2	23:35	29.887
2	23:40	30.498
2	23:45	30.657
2	23:50	31.516
2	23:55	30.796
2	00:00	29.104
2	00:05	29.351
2	00:10	32.617
2	00:15	31.578
2	00:20	31.273
2	00:25	30.722
2	00:30	32.971
2	00:35	31.19
2	00:40	32.488
2	00:45	32.363
2	00:50	32.176
2	00:55	33.105
2	01:00	32.076
2	01:05	32.982
2	01:10	32.688
2	01:15	32.604
2	01:20	32.896
2	01:25	30.849
2	01:30	30.801
2	01:35	31.208
2	01:40	31.639
2	01:45	32.277
2	01:50	32.309
2	01:55	31.536
2	02:00	32.285
2	02:05	32.957
2	02:10	32.682
2	02:15	32.65
2	02:20	32.836
2	02:25	32.725
2	02:30	32.428
2	02:35	32.545
2	02:40	32.072
2	02:45	31.923
2	02:50	32.508
2	02:55	32.889
2	03:00	32.291
2	03:05	32.377
2	03:10	32.367
2	03:15	32.184
2	03:20	32.209
2	03:25	32.352
2	03:30	31.865
2	03:35	32.576
2	03:40	31.955
2	03:45	31.926
2	03:50	31.704
2	03:55	32.811
2	04:00	32.109
2	04:05	31.281
2	04:10	32.447
2	04:15	32.492
2	04:20	31.814
2	04:25	31.376
2	04:30	30.247
2	04:35	32.762
2	04:40	32.184
2	04:45	32.088
2	04:50	32.553
2	04:55	30.451
2	05:00	31.744
2	05:05	31.064
2	05:10	31.45
2	05:15	30.951
2	05:20	29.508
2	05:25	30.703
2	05:30	30.49
2	05:35	30.031
2	05:40	28.278
2	05:45	28.889
2	05:50	29.265
